"CustomerID","month","week","Client"
13685,"Dec",49,"Recurrent"
13686,"Jun",23,"New"
13689,"Oct",40,"New"
13690,"Oct",41,"New"
13692,"Apr",16,"New"
13692,"May",19,"New"
13692,"Nov",46,"New"
13694,"Jan",1,"New"
13694,"Jan",2,"New"
13694,"Jan",4,"New"
13694,"Feb",5,"Recurrent"
13694,"Feb",8,"Recurrent"
13694,"Mar",9,"New"
13694,"Mar",12,"Recurrent"
13694,"Apr",13,"Recurrent"
13694,"Apr",15,"Recurrent"
13694,"Apr",17,"New"
13694,"May",18,"Recurrent"
13694,"May",19,"Recurrent"
13694,"May",21,"Recurrent"
13694,"May",22,"New"
13694,"Jun",23,"New"
13694,"Jun",24,"New"
13694,"Jun",26,"New"
13694,"Jul",27,"New"
13694,"Jul",29,"Recurrent"
13694,"Aug",31,"New"
13694,"Aug",33,"Recurrent"
13694,"Aug",34,"Recurrent"
13694,"Sep",37,"Recurrent"
13694,"Sep",39,"New"
13694,"Oct",43,"Recurrent"
13694,"Nov",46,"Recurrent"
13694,"Dec",48,"New"
13694,"Dec",49,"Recurrent"
13694,"Dec",50,"New"
13695,"Mar",12,"New"
13695,"Apr",16,"New"
13695,"Apr",17,"New"
13695,"May",19,"New"
13695,"Jun",22,"New"
13695,"Jun",25,"New"
13695,"Jul",27,"New"
13695,"Jul",30,"New"
13695,"Aug",31,"New"
13695,"Aug",32,"Recurrent"
13695,"Sep",35,"New"
13695,"Sep",38,"New"
13695,"Oct",40,"New"
13695,"Nov",45,"New"
13697,"Nov",44,"New"
13699,"Jul",27,"New"
13700,"Jan",3,"Recurrent"
13700,"Mar",11,"New"
13700,"Apr",15,"Recurrent"
13700,"Jun",24,"New"
13700,"Sep",36,"Recurrent"
13700,"Oct",42,"New"
13700,"Nov",46,"New"
13703,"Jan",4,"New"
13704,"Sep",37,"Recurrent"
13704,"Sep",38,"Recurrent"
13704,"Sep",39,"New"
13704,"Oct",41,"New"
13704,"Oct",43,"New"
13704,"Nov",46,"New"
13704,"Dec",49,"New"
13705,"Jul",29,"New"
13705,"Dec",48,"Recurrent"
13706,"Feb",6,"New"
13707,"Jan",4,"New"
13707,"Mar",11,"New"
13708,"Mar",11,"New"
13709,"Jan",4,"New"
13709,"Jun",25,"Recurrent"
13709,"Aug",31,"New"
13709,"Aug",35,"New"
13709,"Oct",40,"Recurrent"
13709,"Oct",42,"New"
13709,"Nov",44,"Recurrent"
13709,"Dec",49,"Recurrent"
13710,"Nov",45,"New"
13711,"May",18,"Recurrent"
13712,"Apr",14,"New"
13715,"Jan",1,"New"
13715,"Mar",9,"New"
13715,"Dec",48,"New"
13715,"Dec",50,"Recurrent"
13716,"Mar",11,"New"
13717,"Feb",7,"New"
13717,"Apr",15,"New"
13717,"Jun",25,"New"
13717,"Aug",31,"New"
13717,"Oct",41,"New"
13717,"Nov",45,"New"
13718,"Feb",7,"New"
13718,"Apr",14,"New"
13719,"Apr",16,"New"
13719,"May",20,"New"
13719,"Oct",41,"New"
13719,"Nov",45,"New"
13719,"Nov",47,"New"
13720,"Mar",13,"New"
13720,"Apr",15,"New"
13720,"Jun",24,"New"
13720,"Aug",33,"New"
13721,"Nov",44,"New"
13722,"Mar",9,"New"
13722,"Jul",31,"Recurrent"
13723,"May",18,"New"
13725,"Feb",5,"New"
13725,"Feb",6,"New"
13725,"Feb",8,"Recurrent"
13725,"Mar",12,"New"
13725,"Apr",17,"New"
13725,"Jun",25,"New"
13725,"Oct",42,"New"
13726,"Aug",35,"New"
13726,"Nov",44,"New"
13727,"Nov",45,"Recurrent"
13728,"Feb",5,"New"
13728,"Mar",13,"New"
13728,"May",21,"New"
13728,"Jul",30,"New"
13728,"Aug",34,"New"
13728,"Nov",44,"New"
13730,"Jul",26,"New"
13730,"Jul",30,"New"
13731,"Apr",14,"New"
13731,"May",18,"New"
13732,"Nov",45,"New"
13735,"Apr",16,"New"
13735,"Jun",24,"New"
13735,"Oct",43,"New"
13735,"Nov",46,"New"
13736,"Mar",12,"New"
13736,"Dec",49,"New"
13737,"May",21,"New"
13739,"Nov",47,"New"
13740,"Apr",15,"New"
13741,"May",18,"New"
13741,"Jun",23,"New"
13741,"Sep",39,"New"
13742,"Jan",4,"New"
13742,"Feb",7,"New"
13742,"Feb",8,"New"
13742,"Apr",15,"New"
13742,"May",19,"New"
13742,"Jun",23,"Recurrent"
13742,"Jun",24,"New"
13742,"Jun",26,"New"
13742,"Sep",37,"New"
13742,"Nov",47,"New"
13743,"Mar",12,"New"
13743,"May",18,"New"
13743,"Jul",27,"New"
13743,"Aug",33,"New"
13743,"Aug",34,"New"
13743,"Sep",37,"New"
13743,"Dec",49,"New"
13744,"Feb",8,"New"
13744,"Sep",36,"New"
13745,"Jun",26,"New"
13747,"Dec",48,"New"
13748,"Apr",14,"New"
13748,"Apr",16,"New"
13748,"Sep",36,"Recurrent"
13748,"Dec",48,"New"
13750,"Jan",1,"New"
13750,"Feb",7,"New"
13750,"Jun",25,"New"
13750,"Jul",29,"New"
13750,"Oct",42,"New"
13751,"Feb",8,"New"
13752,"Apr",14,"New"
13752,"May",19,"New"
13752,"May",20,"New"
13752,"Jun",23,"New"
13752,"Jul",27,"New"
13752,"Aug",32,"New"
13753,"Feb",8,"New"
13754,"Jan",4,"New"
13754,"Jul",28,"New"
13755,"Oct",40,"New"
13755,"Oct",42,"Recurrent"
13755,"Nov",44,"New"
13755,"Nov",46,"New"
13755,"Nov",47,"Recurrent"
13755,"Nov",48,"New"
13755,"Dec",49,"New"
13756,"May",20,"New"
13756,"Jun",23,"New"
13756,"Jul",29,"New"
13756,"Aug",31,"New"
13756,"Sep",36,"New"
13756,"Oct",41,"New"
13756,"Nov",44,"New"
13756,"Nov",46,"Recurrent"
13756,"Dec",49,"Recurrent"
13756,"Dec",50,"Recurrent"
13758,"Jan",2,"New"
13758,"Apr",13,"New"
13758,"May",21,"New"
13758,"Nov",44,"New"
13758,"Nov",48,"New"
13758,"Dec",48,"New"
13758,"Dec",49,"New"
13759,"Sep",39,"New"
13759,"Nov",45,"New"
13760,"Mar",13,"New"
13760,"Oct",42,"New"
13761,"Jun",24,"New"
13761,"Oct",42,"New"
13762,"May",18,"New"
13763,"Oct",40,"New"
13764,"Jan",1,"New"
13764,"Jul",29,"New"
13764,"Sep",39,"New"
13767,"Jan",1,"New"
13767,"Jan",2,"New"
13767,"Feb",7,"New"
13767,"Feb",8,"New"
13767,"Feb",9,"New"
13767,"Apr",13,"New"
13767,"Apr",14,"Recurrent"
13767,"Apr",17,"Recurrent"
13767,"May",19,"New"
13767,"May",20,"Recurrent"
13767,"Jun",26,"Recurrent"
13767,"Jul",28,"New"
13767,"Aug",31,"New"
13767,"Aug",32,"New"
13767,"Aug",34,"New"
13767,"Sep",37,"New"
13767,"Sep",38,"Recurrent"
13767,"Oct",41,"New"
13767,"Nov",45,"New"
13767,"Nov",46,"New"
13767,"Dec",48,"Recurrent"
13767,"Dec",49,"Recurrent"
13767,"Dec",50,"Recurrent"
13769,"Jan",3,"New"
13769,"Mar",13,"New"
13769,"Apr",16,"New"
13769,"May",20,"New"
13769,"Aug",32,"New"
13769,"Sep",36,"Recurrent"
13769,"Nov",44,"New"
13769,"Dec",49,"Recurrent"
13771,"Apr",14,"New"
13771,"May",21,"New"
13771,"Oct",40,"Recurrent"
13772,"Apr",15,"New"
13772,"Sep",36,"New"
13772,"Nov",45,"New"
13774,"Sep",38,"New"
13777,"Jan",2,"New"
13777,"Feb",5,"New"
13777,"Feb",7,"New"
13777,"Feb",8,"New"
13777,"Mar",10,"New"
13777,"Mar",12,"New"
13777,"Mar",13,"New"
13777,"Apr",14,"New"
13777,"May",20,"New"
13777,"Jun",22,"New"
13777,"Jun",23,"New"
13777,"Jun",26,"New"
13777,"Jul",28,"New"
13777,"Aug",31,"New"
13777,"Sep",38,"Recurrent"
13777,"Oct",41,"New"
13777,"Nov",46,"Recurrent"
13777,"Dec",48,"Recurrent"
13777,"Dec",49,"Recurrent"
13777,"Dec",51,"New"
13778,"Aug",35,"New"
13780,"Jun",25,"New"
13780,"Dec",48,"New"
13781,"Apr",14,"New"
13782,"Jan",3,"New"
13782,"Apr",16,"New"
13782,"Aug",32,"New"
13782,"Oct",40,"New"
13782,"Oct",43,"New"
13782,"Nov",48,"New"
13784,"Jan",2,"New"
13784,"Jan",5,"New"
13784,"Feb",5,"New"
13784,"Mar",9,"New"
13784,"May",18,"New"
13784,"Jun",23,"New"
13784,"Jun",25,"New"
13784,"Aug",33,"New"
13784,"Sep",36,"New"
13784,"Oct",41,"New"
13784,"Nov",48,"New"
13786,"Dec",49,"New"
13787,"Sep",39,"New"
13787,"Dec",50,"New"
13790,"Dec",49,"New"
13791,"Jun",25,"New"
13791,"Aug",31,"New"
13792,"Feb",8,"New"
13792,"Oct",40,"New"
13798,"Jan",1,"Recurrent"
13798,"Jan",2,"New"
13798,"Jan",4,"New"
13798,"Feb",6,"New"
13798,"Feb",7,"New"
13798,"Feb",8,"Recurrent"
13798,"Mar",10,"Recurrent"
13798,"Mar",12,"Recurrent"
13798,"Mar",13,"Recurrent"
13798,"Apr",14,"New"
13798,"Apr",15,"Recurrent"
13798,"Apr",16,"Recurrent"
13798,"Apr",17,"New"
13798,"May",18,"Recurrent"
13798,"May",19,"Recurrent"
13798,"May",20,"New"
13798,"May",21,"Recurrent"
13798,"Jun",23,"New"
13798,"Jun",24,"New"
13798,"Jun",25,"New"
13798,"Jun",26,"New"
13798,"Jul",27,"New"
13798,"Jul",29,"New"
13798,"Aug",31,"New"
13798,"Aug",32,"New"
13798,"Aug",34,"New"
13798,"Sep",36,"New"
13798,"Sep",37,"Recurrent"
13798,"Sep",39,"New"
13798,"Oct",40,"Recurrent"
13798,"Oct",42,"New"
13798,"Oct",43,"New"
13798,"Nov",44,"New"
13798,"Nov",45,"New"
13798,"Nov",46,"New"
13798,"Nov",47,"New"
13798,"Nov",48,"New"
13798,"Dec",48,"Recurrent"
13798,"Dec",49,"Recurrent"
13798,"Dec",50,"New"
13799,"Feb",7,"New"
13799,"Aug",33,"New"
13800,"Feb",5,"New"
13801,"Oct",40,"New"
13802,"Feb",5,"New"
13802,"Mar",13,"New"
13802,"Jul",30,"New"
13803,"Mar",13,"New"
13804,"Feb",8,"New"
13804,"Jul",27,"New"
13804,"Jul",29,"New"
13804,"Sep",36,"New"
13804,"Sep",38,"New"
13804,"Nov",45,"Recurrent"
13805,"Aug",31,"New"
13805,"Oct",42,"New"
13806,"Oct",40,"New"
13807,"Dec",49,"New"
13808,"Sep",36,"Recurrent"
13808,"Oct",40,"New"
13808,"Oct",43,"New"
13808,"Dec",49,"New"
13809,"Feb",6,"New"
13810,"Oct",41,"Recurrent"
13810,"Nov",45,"New"
13811,"Apr",15,"New"
13811,"Apr",16,"New"
13811,"Jun",23,"New"
13812,"Aug",34,"New"
13812,"Oct",40,"New"
13812,"Oct",43,"New"
13813,"Jul",30,"New"
13813,"Sep",37,"New"
13813,"Sep",39,"New"
13813,"Oct",44,"New"
13814,"Jul",30,"New"
13814,"Sep",36,"New"
13815,"Jan",4,"New"
13815,"Jun",25,"New"
13815,"Nov",46,"Recurrent"
13816,"Oct",40,"New"
13816,"Nov",46,"New"
13817,"Nov",45,"New"
13817,"Dec",51,"New"
13819,"Jan",4,"New"
13819,"Feb",5,"New"
13819,"Feb",6,"New"
13821,"Mar",12,"New"
13821,"Jul",29,"New"
13822,"Oct",44,"New"
13822,"Dec",49,"New"
13823,"Sep",36,"New"
13823,"Nov",47,"New"
13824,"Feb",5,"New"
13824,"Apr",15,"New"
13824,"May",20,"New"
13824,"Jul",30,"New"
13824,"Nov",45,"New"
13826,"Jun",24,"New"
13827,"Jul",29,"New"
13827,"Jul",30,"New"
13827,"Oct",41,"New"
13828,"Nov",46,"New"
13831,"May",18,"New"
13831,"May",21,"New"
13831,"Jul",30,"New"
13831,"Sep",37,"New"
13831,"Nov",47,"New"
13831,"Dec",49,"New"
13832,"Nov",47,"New"
13833,"Jul",27,"New"
13835,"May",19,"New"
13835,"Jul",27,"New"
13835,"Oct",42,"New"
13835,"Nov",46,"New"
13837,"Jan",4,"New"
13837,"May",19,"New"
13838,"Aug",33,"Recurrent"
13838,"Dec",49,"Recurrent"
13841,"Apr",13,"New"
13842,"Jan",1,"New"
13842,"Feb",5,"New"
13842,"Mar",10,"New"
13842,"Apr",17,"New"
13842,"May",21,"New"
13842,"Jul",27,"New"
13842,"Sep",39,"New"
13842,"Oct",41,"New"
13842,"Dec",49,"New"
13844,"Nov",48,"New"
13845,"Oct",40,"New"
13846,"Apr",15,"New"
13846,"Nov",46,"New"
13846,"Dec",50,"New"
13848,"Feb",7,"New"
13848,"Sep",36,"New"
13848,"Dec",49,"New"
13849,"Jun",25,"New"
13849,"Oct",42,"New"
13850,"Aug",31,"New"
13851,"Feb",8,"New"
13851,"Aug",31,"New"
13851,"Sep",36,"New"
13853,"Oct",41,"New"
13854,"Jan",2,"New"
13854,"Jan",4,"New"
13854,"Feb",5,"New"
13854,"Feb",6,"New"
13854,"Feb",8,"New"
13854,"Mar",10,"New"
13854,"Mar",11,"New"
13854,"Mar",12,"New"
13854,"Apr",14,"New"
13854,"Apr",16,"New"
13854,"Apr",17,"New"
13854,"May",20,"New"
13854,"May",21,"Recurrent"
13854,"Jul",27,"New"
13854,"Jul",29,"New"
13854,"Aug",34,"New"
13854,"Sep",36,"New"
13854,"Sep",37,"New"
13854,"Oct",40,"New"
13854,"Nov",44,"New"
13854,"Nov",46,"New"
13854,"Dec",48,"New"
13854,"Dec",49,"New"
13854,"Dec",51,"New"
13856,"May",20,"New"
13856,"Jun",23,"New"
13856,"Jun",25,"New"
13858,"Oct",41,"New"
13859,"Jan",3,"New"
13860,"Sep",37,"New"
13860,"Oct",42,"Recurrent"
13860,"Nov",47,"New"
13860,"Dec",49,"New"
13862,"Jan",2,"New"
13862,"Feb",8,"New"
13862,"Apr",16,"New"
13862,"Jun",23,"New"
13862,"Jul",27,"New"
13862,"Aug",34,"New"
13862,"Sep",39,"New"
13862,"Nov",47,"New"
13863,"Apr",14,"New"
13865,"Feb",8,"New"
13865,"Jun",23,"New"
13865,"Jul",30,"New"
13865,"Oct",41,"New"
13866,"Sep",39,"New"
13867,"May",18,"New"
13867,"Sep",39,"New"
13867,"Nov",45,"New"
13868,"Nov",44,"New"
13868,"Dec",48,"New"
13869,"Jan",5,"New"
13869,"Mar",12,"New"
13869,"Aug",32,"New"
13869,"Dec",51,"New"
13870,"Feb",8,"New"
13870,"Jun",25,"Recurrent"
13870,"Jul",30,"New"
13870,"Aug",35,"New"
13870,"Oct",44,"Recurrent"
13870,"Dec",49,"New"
13871,"Feb",5,"New"
13871,"Mar",10,"New"
13871,"Mar",12,"New"
13871,"Apr",16,"New"
13871,"May",20,"New"
13871,"Jun",26,"New"
13871,"Jul",30,"New"
13871,"Aug",33,"New"
13871,"Sep",36,"New"
13871,"Oct",42,"Recurrent"
13871,"Oct",43,"New"
13871,"Nov",46,"New"
13873,"Feb",5,"New"
13873,"May",18,"New"
13873,"Aug",32,"New"
13874,"Dec",50,"New"
13875,"Feb",6,"New"
13875,"Mar",13,"New"
13875,"Jun",23,"New"
13875,"Jul",30,"New"
13875,"Oct",42,"New"
13876,"Oct",40,"New"
13877,"Sep",37,"New"
13878,"Oct",42,"New"
13880,"Feb",7,"New"
13880,"Mar",9,"New"
13880,"Apr",15,"New"
13880,"May",18,"New"
13880,"Jun",23,"New"
13880,"Jul",29,"Recurrent"
13880,"Sep",37,"Recurrent"
13880,"Oct",42,"New"
13880,"Nov",46,"New"
13880,"Dec",49,"New"
13881,"Feb",5,"New"
13881,"Mar",10,"New"
13881,"Apr",15,"New"
13881,"May",19,"New"
13881,"Jun",25,"Recurrent"
13881,"Jul",29,"New"
13881,"Aug",34,"New"
13881,"Sep",36,"Recurrent"
13881,"Sep",39,"New"
13881,"Oct",40,"New"
13881,"Oct",42,"New"
13881,"Nov",44,"New"
13881,"Nov",46,"New"
13881,"Nov",47,"New"
13881,"Nov",48,"Recurrent"
13881,"Dec",49,"New"
13882,"Oct",40,"New"
13882,"Oct",43,"New"
13882,"Nov",45,"New"
13882,"Nov",48,"New"
13882,"Dec",49,"New"
13883,"Mar",13,"New"
13883,"May",18,"Recurrent"
13883,"Nov",48,"New"
13884,"Mar",9,"New"
13884,"Mar",10,"Recurrent"
13884,"Sep",37,"New"
13884,"Dec",48,"New"
13885,"May",21,"New"
13885,"Jun",22,"New"
13886,"Sep",39,"New"
13887,"May",20,"New"
13888,"May",18,"New"
13888,"Aug",32,"New"
13889,"Sep",36,"New"
13890,"Aug",34,"New"
13890,"Oct",42,"New"
13890,"Nov",44,"New"
13890,"Nov",45,"New"
13890,"Nov",46,"Recurrent"
13890,"Dec",48,"New"
13890,"Dec",49,"Recurrent"
13890,"Dec",50,"New"
13892,"Apr",14,"New"
13892,"Oct",40,"New"
13892,"Oct",42,"New"
13892,"Nov",46,"New"
13893,"Feb",7,"New"
13894,"Feb",5,"New"
13894,"Nov",46,"Recurrent"
13895,"Jun",26,"New"
13895,"Jul",29,"New"
13895,"Oct",40,"New"
13895,"Nov",45,"New"
13897,"Oct",42,"New"
13898,"Jan",3,"New"
13899,"Mar",10,"New"
13899,"Nov",47,"New"
13900,"Mar",12,"New"
13900,"May",22,"New"
13900,"Jun",23,"New"
13901,"Jan",4,"New"
13901,"Mar",13,"New"
13901,"Jul",27,"New"
13901,"Aug",34,"New"
13901,"Sep",39,"New"
13904,"Feb",7,"New"
13904,"Nov",44,"New"
13908,"Mar",10,"New"
13908,"May",19,"New"
13908,"Aug",31,"New"
13908,"Sep",38,"New"
13911,"Feb",5,"New"
13911,"Feb",7,"New"
13911,"Mar",12,"New"
13911,"Apr",14,"New"
13911,"May",19,"New"
13911,"May",21,"New"
13911,"Jul",28,"New"
13911,"Jul",29,"New"
13911,"Oct",41,"New"
13914,"Nov",44,"New"
13914,"Nov",48,"New"
13917,"Jun",22,"New"
13917,"Oct",42,"New"
13918,"Mar",13,"New"
13918,"Oct",42,"New"
13919,"Aug",32,"New"
13919,"Oct",41,"New"
13922,"Dec",51,"New"
13923,"Oct",42,"New"
13924,"Sep",39,"New"
13924,"Oct",43,"New"
13924,"Nov",45,"New"
13924,"Nov",46,"New"
13924,"Nov",47,"New"
13924,"Dec",49,"New"
13925,"Jul",30,"New"
13925,"Aug",32,"New"
13925,"Sep",36,"Recurrent"
13926,"Nov",46,"New"
13927,"Sep",39,"New"
13928,"Jul",30,"New"
13928,"Aug",34,"New"
13928,"Nov",45,"New"
13928,"Nov",48,"New"
13929,"Jan",3,"New"
13929,"Jun",25,"New"
13930,"Jul",30,"New"
13930,"Oct",41,"New"
13931,"Mar",9,"New"
13931,"Sep",36,"New"
13932,"Feb",7,"New"
13933,"Jul",28,"New"
13933,"Aug",34,"New"
13934,"Mar",12,"New"
13936,"Jun",24,"New"
13937,"Jun",25,"New"
13938,"Nov",44,"New"
13939,"Feb",5,"New"
13939,"Aug",34,"New"
13939,"Nov",46,"New"
13940,"Jul",29,"New"
13940,"Aug",33,"New"
13940,"Oct",40,"New"
13940,"Nov",47,"New"
13941,"Feb",7,"New"
13941,"Jun",25,"New"
13941,"Sep",37,"New"
13941,"Nov",46,"New"
13941,"Dec",48,"New"
13946,"Mar",11,"New"
13946,"May",21,"New"
13946,"Sep",38,"New"
13947,"Oct",40,"New"
13948,"Dec",50,"New"
13949,"Sep",36,"New"
13949,"Sep",38,"New"
13949,"Oct",40,"New"
13949,"Oct",44,"New"
13949,"Nov",46,"New"
13949,"Dec",49,"New"
13950,"Apr",14,"New"
13950,"Sep",39,"New"
13950,"Nov",46,"New"
13950,"Nov",48,"New"
13951,"Feb",7,"New"
13951,"Apr",16,"New"
13951,"Jun",24,"New"
13952,"Apr",15,"New"
13952,"May",18,"New"
13953,"Mar",10,"New"
13953,"May",19,"New"
13953,"Jun",26,"New"
13953,"Aug",33,"New"
13953,"Oct",42,"New"
13953,"Dec",48,"New"
13953,"Dec",51,"New"
13954,"Sep",39,"New"
13954,"Dec",49,"New"
13955,"Feb",6,"New"
13955,"Jul",27,"New"
13956,"Mar",11,"New"
13956,"Apr",15,"New"
13956,"Jul",30,"New"
13956,"Oct",42,"New"
13956,"Dec",49,"New"
13959,"Mar",9,"New"
13959,"Sep",38,"New"
13959,"Dec",50,"New"
13960,"Sep",39,"New"
13960,"Nov",46,"New"
13962,"Apr",14,"New"
13962,"Nov",46,"New"
13963,"Jan",1,"New"
13963,"Jan",4,"New"
13963,"Feb",5,"New"
13963,"Dec",49,"New"
13967,"Jul",29,"New"
13969,"Jan",3,"New"
13969,"Mar",11,"New"
13969,"Apr",16,"New"
13969,"May",18,"Recurrent"
13969,"Jun",23,"New"
13969,"Jun",25,"New"
13969,"Jul",29,"New"
13969,"Aug",31,"New"
13969,"Aug",34,"New"
13969,"Oct",41,"New"
13969,"Oct",43,"New"
13969,"Nov",44,"New"
13969,"Nov",46,"New"
13969,"Nov",47,"New"
13969,"Dec",48,"Recurrent"
13969,"Dec",49,"New"
13971,"Feb",9,"New"
13971,"Mar",11,"New"
13971,"May",19,"New"
13971,"Jun",24,"New"
13971,"Aug",34,"Recurrent"
13971,"Oct",41,"New"
13971,"Nov",47,"New"
13972,"May",21,"New"
13972,"Sep",39,"New"
13973,"Feb",8,"New"
13974,"Oct",42,"New"
13975,"Mar",10,"New"
13975,"May",19,"New"
13975,"Jul",30,"New"
13975,"Aug",31,"New"
13975,"Nov",45,"Recurrent"
13976,"May",20,"New"
13978,"Oct",43,"New"
13978,"Nov",47,"New"
13979,"Sep",39,"New"
13980,"Oct",41,"New"
13982,"Jan",3,"New"
13982,"Jun",26,"New"
13982,"Oct",44,"New"
13982,"Dec",49,"New"
13983,"Jan",3,"Recurrent"
13983,"Feb",6,"New"
13983,"Mar",11,"New"
13983,"Apr",16,"New"
13983,"Jun",23,"Recurrent"
13983,"Sep",37,"New"
13983,"Oct",41,"New"
13983,"Oct",44,"New"
13983,"Nov",45,"New"
13983,"Dec",49,"New"
13984,"Jan",3,"New"
13984,"Apr",14,"New"
13984,"Aug",31,"New"
13984,"Nov",46,"New"
13984,"Dec",49,"New"
13985,"Mar",12,"New"
13985,"May",19,"New"
13985,"Jun",23,"New"
13985,"Jul",27,"New"
13985,"Aug",31,"New"
13985,"Aug",32,"New"
13985,"Aug",34,"New"
13985,"Sep",39,"New"
13985,"Oct",41,"New"
13985,"Oct",43,"New"
13985,"Nov",45,"New"
13985,"Nov",46,"New"
13985,"Nov",47,"Recurrent"
13985,"Dec",49,"New"
13986,"Nov",47,"New"
13988,"Mar",13,"New"
13988,"May",21,"New"
13988,"Jun",26,"New"
13988,"Sep",39,"New"
13988,"Oct",43,"New"
13988,"Nov",47,"New"
13989,"Apr",15,"New"
13989,"Oct",40,"New"
13990,"May",19,"New"
13991,"Jul",29,"New"
13991,"Sep",39,"New"
13991,"Oct",42,"New"
13991,"Nov",47,"New"
13991,"Nov",48,"Recurrent"
13992,"Nov",45,"New"
13993,"Jan",2,"New"
13993,"Feb",8,"New"
13993,"Apr",15,"New"
13993,"May",20,"New"
13993,"Jul",29,"New"
13993,"Aug",35,"New"
13993,"Sep",37,"New"
13993,"Oct",40,"New"
13993,"Oct",43,"New"
13994,"Jul",28,"New"
13994,"Aug",34,"New"
13994,"Sep",38,"New"
13994,"Oct",40,"New"
13994,"Oct",44,"New"
13994,"Dec",49,"New"
13995,"Apr",14,"New"
13995,"Jul",29,"New"
13995,"Aug",33,"New"
13995,"Oct",41,"New"
13995,"Nov",47,"New"
13999,"Jan",3,"New"
13999,"Mar",13,"New"
13999,"May",19,"New"
13999,"Jun",24,"New"
13999,"Jul",27,"New"
13999,"Jul",30,"New"
13999,"Aug",33,"New"
13999,"Sep",36,"New"
13999,"Oct",40,"New"
13999,"Nov",45,"New"
13999,"Nov",48,"New"
13999,"Dec",50,"New"
14000,"May",19,"New"
14001,"Apr",16,"New"
14001,"Oct",43,"New"
14001,"Dec",48,"New"
14002,"Jul",27,"New"
14002,"Jul",30,"New"
14004,"Feb",8,"New"
14004,"Jun",25,"New"
14004,"Aug",31,"New"
14004,"Aug",34,"New"
14004,"Sep",35,"New"
14004,"Sep",38,"New"
14004,"Oct",43,"New"
14005,"May",19,"New"
14005,"Jun",24,"New"
14005,"Jul",30,"New"
14005,"Sep",39,"New"
14005,"Nov",48,"New"
14006,"Jan",5,"New"
14006,"Apr",15,"New"
14006,"Aug",33,"New"
14009,"May",20,"New"
14009,"May",21,"New"
14012,"Mar",10,"New"
14013,"Mar",10,"New"
14013,"Jul",29,"New"
14013,"Aug",34,"New"
14014,"Sep",38,"New"
14015,"Oct",42,"New"
14016,"Mar",11,"New"
14016,"May",20,"New"
14016,"Jul",26,"New"
14016,"Dec",51,"New"
14019,"Jul",30,"New"
14019,"Sep",35,"New"
14019,"Oct",43,"New"
14020,"Sep",37,"New"
14020,"Nov",47,"New"
14021,"Mar",13,"New"
14021,"May",19,"New"
14021,"Jul",27,"New"
14022,"Apr",17,"New"
14023,"Apr",14,"New"
14023,"Dec",48,"New"
14024,"Aug",32,"Recurrent"
14027,"Oct",41,"New"
14029,"Jul",29,"New"
14029,"Oct",40,"New"
14030,"Feb",6,"New"
14030,"Apr",14,"New"
14030,"Apr",15,"New"
14030,"Aug",32,"New"
14030,"Sep",37,"New"
14030,"Nov",47,"New"
14030,"Dec",49,"Recurrent"
14031,"Jan",1,"New"
14031,"Jan",3,"New"
14031,"Mar",9,"New"
14031,"Mar",13,"New"
14031,"Apr",16,"Recurrent"
14031,"May",19,"New"
14031,"May",21,"New"
14031,"Jun",25,"New"
14031,"Aug",31,"New"
14031,"Sep",39,"New"
14031,"Oct",40,"Recurrent"
14031,"Oct",42,"New"
14031,"Nov",46,"New"
14031,"Dec",48,"Recurrent"
14031,"Dec",49,"New"
14031,"Dec",51,"New"
14032,"Mar",10,"New"
14032,"Apr",15,"New"
14032,"May",20,"New"
14032,"Jun",25,"New"
14032,"Sep",37,"New"
14032,"Nov",44,"New"
14032,"Nov",46,"New"
14032,"Nov",47,"New"
14032,"Dec",49,"Recurrent"
14032,"Dec",51,"New"
14034,"Jul",27,"Recurrent"
14034,"Nov",46,"New"
14035,"Feb",7,"New"
14035,"Mar",11,"New"
14035,"Aug",34,"New"
14035,"Oct",43,"New"
14035,"Nov",45,"New"
14036,"Feb",9,"New"
14037,"Jun",24,"New"
14037,"Dec",50,"New"
14038,"May",20,"New"
14038,"Jul",29,"New"
14038,"Sep",38,"New"
14039,"Nov",45,"New"
14040,"Jan",2,"New"
14040,"Jan",4,"New"
14040,"Jan",5,"New"
14040,"Apr",15,"New"
14040,"May",19,"New"
14040,"Jun",23,"New"
14040,"Jul",30,"New"
14040,"Aug",33,"Recurrent"
14040,"Sep",36,"New"
14040,"Oct",41,"New"
14040,"Oct",44,"New"
14041,"Mar",11,"New"
14044,"Feb",5,"New"
14044,"Jul",29,"New"
14044,"Aug",35,"New"
14044,"Nov",46,"New"
14045,"Jan",1,"Recurrent"
14045,"Aug",34,"New"
14045,"Dec",48,"New"
14046,"Feb",9,"New"
14047,"Jan",1,"New"
14047,"May",21,"New"
14047,"Sep",39,"New"
14047,"Dec",48,"Recurrent"
14048,"Feb",6,"New"
14049,"Jan",4,"New"
14049,"May",21,"New"
14049,"Jul",27,"New"
14049,"Nov",47,"New"
14050,"Aug",34,"New"
14050,"Nov",45,"New"
14051,"Jan",4,"New"
14051,"Feb",7,"New"
14051,"Feb",8,"New"
14051,"Mar",12,"New"
14051,"Apr",15,"New"
14051,"Apr",17,"New"
14051,"May",19,"Recurrent"
14051,"Jun",25,"New"
14051,"Jul",27,"New"
14051,"Jul",29,"New"
14051,"Aug",33,"New"
